306.000,5.000,95.000,65.000
313.479,12.846,96.140,70.704
319.097,32.673,95.034,74.805
328.351,62.822,91.128,76.504
330.746,96.079,92.115,76.147
335.665,130.005,93.407,75.138
332.994,148.397,94.002,71.394
325.992,143.245,96.347,72.337
320.234,118.831,99.071,72.326
315.571,92.096,100.499,74.568
304.800,69.488,100.858,73.223
278.308,49.947,105.774,73.163
249.029,34.998,103.628,75.243
234.926,22.754,101.897,78.449
218.368,13.885,99.156,82.437
207.761,15.212,97.694,82.203
206.533,22.335,98.099,82.365
206.932,36.202,99.686,83.298
218.083,52.180,103.568,86.184
221.093,81.721,104.620,84.648
230.556,110.817,102.275,81.965
245.225,132.269,101.833,77.187
258.313,128.361,104.578,70.970
251.313,112.519,101.634,70.223
275.317,77.780,102.524,65.906
288.319,57.206,104.201,67.660
283.299,41.111,104.766,67.967
266.863,24.028,104.247,69.417
244.627,16.651,98.927,69.001
238.883,9.982,96.299,71.075
232.812,10.276,95.756,72.267
231.832,12.219,95.653,76.400
245.337,21.443,98.619,85.487
264.195,38.732,99.492,88.966
281.988,58.807,99.201,87.930
305.751,89.112,97.946,81.777
331.613,124.212,97.969,76.978
355.871,152.225,99.897,76.697
379.192,171.321,102.791,73.038
394.281,178.399,104.872,68.676
412.664,165.628,104.796,67.567
429.910,142.058,100.920,70.276
430.760,124.243,102.529,73.060
411.242,110.750,99.994,73.323
374.615,100.419,102.017,74.662
349.113,92.047,99.591,77.736
337.895,85.674,98.157,80.412
328.570,80.529,96.516,81.861
320.502,78.219,94.482,82.968
318.254,79.195,94.174,82.131
319.952,85.635,95.718,81.933
323.845,99.258,96.440,82.849
319.330,127.539,104.559,84.968
323.495,143.553,108.906,81.059
336.708,138.757,109.490,82.992
349.778,133.888,108.657,86.608
355.898,125.827,107.382,83.815
372.892,112.625,104.291,79.584
387.365,94.265,99.601,76.202
396.976,69.868,97.731,75.158
396.106,44.348,93.448,74.790
381.469,20.446,94.255,74.199
361.247,7.046,93.857,72.009
350.076,0.459,89.174,70.079
351.415,-0.785,87.781,67.262
351.198,-1.125,87.063,65.133
345.747,1.179,86.030,64.832
348.210,5.915,88.182,67.685
349.909,16.532,87.898,70.483
360.043,33.089,92.818,71.307
371.163,52.704,95.435,72.046
