96	233	514	191
102	248	530	192
102	250	549	187
87	249	573	196
122	261	545	205
130	269	536	231
181	263	455	251
193	261	439	275
194	259	436	257
187	244	459	286
215	255	423	263
170	257	462	238
176	262	454	233
147	255	488	235
164	247	457	241
155	267	468	231
149	238	471	249
154	256	451	240
176	243	409	233
164	239	429	230
174	236	430	221
179	234	427	226
187	237	428	213
171	197	442	244
166	147	453	297
189	116	437	345
288	100	339	383
297	91	322	394
346	112	287	384
376	105	265	381
403	100	247	389
418	107	245	386
430	98	252	384
424	102	260	383
430	99	269	387
431	101	283	381
429	83	309	402
455	69	341	377
405	105	379	347
463	141	334	284
430	160	382	267
399	170	427	240
416	174	421	239
420	190	408	242
440	203	401	215
496	186	337	234
505	201	323	214
507	220	320	212
490	223	336	195
506	209	328	223
461	192	376	235
451	191	397	245
463	211	394	219
461	189	403	250
476	202	390	231
476	213	393	221
461	211	414	216
459	201	405	229
483	206	394	226
463	187	400	251
455	173	388	274
453	156	362	306
440	139	327	338
449	126	314	359
448	113	282	373
439	145	255	350
400	162	280	315
364	177	310	295
342	172	332	290
350	183	297	275
324	191	320	261
316	205	296	245
311	211	287	237
300	216	303	237
290	218	296	220
288	223	304	221
278	234	314	219
271	239	331	227
259	241	358	232
252	250	386	219
235	253	417	221
222	246	440	221
233	240	408	236
232	254	431	234
178	247	485	238
169	249	501	245
187	250	475	252
177	266	469	230
177	256	480	237
149	251	514	241
174	245	488	255
172	247	489	230
131	230	533	219
111	233	561	211
131	186	526	265
232	160	451	326
264	118	396	374
310	119	330	351
328	105	310	353
342	97	292	366
264	130	346	299
233	180	367	236
206	201	394	219
167	200	420	211
256	158	375	272
256	151	333	262
304	117	300	305
311	102	310	349
266	145	360	288
231	188	376	247
234	194	353	220
209	205	376	224
282	176	346	260
295	139	325	296
286	142	311	285
275	200	307	223
267	184	330	236
288	187	308	230
355	166	282	290
352	123	292	317
314	155	336	277
295	182	350	234
320	152	340	273
332	143	329	284
345	110	314	342
360	100	298	335
320	127	316	293
316	159	332	259
352	136	320	311
355	107	303	346
376	99	287	361
340	106	321	334
303	158	380	259
284	126	398	301
327	117	343	336
380	101	284	356
385	104	267	368
333	104	310	324
308	183	328	287
306	201	319	222
309	174	334	265
299	155	354	293
357	148	283	316
330	152	312	310
303	196	289	235
294	198	291	214
357	176	280	281
324	156	320	293
334	124	296	341
352	110	282	331
310	124	305	281
313	146	323	245
339	114	321	299
347	108	311	314
390	99	281	346
422	93	260	342
427	97	279	307
420	132	313	269
448	122	295	298
451	111	298	307
473	95	298	341
514	96	270	347
488	97	315	327
466	128	362	264
485	164	371	231
511	178	317	219
526	153	303	273
588	114	275	334
588	114	243	336
571	133	258	277
565	130	256	266
569	142	241	265
583	123	243	304
586	98	252	339
592	70	248	353
575	57	256	343
559	97	263	309
548	87	276	300
578	79	266	349
613	60	259	376
608	53	263	379
604	72	255	354
590	87	262	317
590	99	267	299
609	80	253	357
632	75	260	377
611	84	282	371
599	94	277	330
591	83	265	325
584	120	264	293
601	110	263	332
612	96	278	365
611	87	281	387
596	92	276	359
582	92	251	321
570	61	265	343
585	71	258	368
599	72	294	395
600	113	283	357
602	82	315	387
600	67	288	377
606	64	273	381
591	72	271	346
599	54	286	395
620	55	319	411
665	84	297	377
655	65	288	386
644	62	300	392
637	27	280	392
629	5	273	398
615	-20	290	430
632	-3	298	435
730	26	248	438
706	37	268	415
732	57	237	398
728	24	240	416
670	-5	278	418
663	-32	260	409
648	-54	268	415
648	-139	266	494
684	-14	299	434
735	18	304	455
765	25	279	443
760	29	277	433
670	6	325	411
671	2	331	414
679	-6	288	399
674	-4	323	426
696	10	372	464
738	67	361	423
713	103	392	385
717	108	388	385
744	92	333	386
721	96	325	368
753	121	309	375
764	114	331	401
758	141	351	370
743	150	377	368
777	152	307	378
744	160	338	357
811	151	355	366
763	172	440	342
715	173	491	344
708	164	504	350
692	170	481	336
695	196	480	325
752	183	457	345
733	217	508	327
729	204	483	338
712	214	514	326
676	209	521	318
701	197	495	333
710	223	516	301
721	227	516	319
701	206	523	325
714	209	508	327
709	177	488	341
726	158	486	371
726	183	512	369
751	225	491	321
734	188	514	361
712	184	526	347
717	134	480	382
725	27	434	455
732	27	356	415
763	46	299	365
761	47	280	376
757	36	277	378
762	57	274	406
778	127	248	374
788	116	283	376
771	66	323	392
769	11	321	414
782	6	296	423
793	24	286	375
798	12	270	414
800	25	327	446
817	63	336	431
803	82	374	401
803	95	366	395
805	66	328	397
802	24	300	417
805	25	291	398
815	21	299	424
839	48	275	413
850	68	268	391
833	90	284	375
806	104	326	364
796	80	333	382
781	50	351	393
784	51	352	391
783	54	350	387
792	95	338	359
787	123	329	328
776	131	336	320
754	116	346	347
752	88	320	353
750	66	350	382
755	41	359	401
767	61	338	360
805	79	292	351
813	119	278	302
790	166	297	246
779	145	325	275
753	120	357	323
763	100	295	340
772	58	310	373
786	47	339	394
795	58	316	383
794	59	308	376
787	53	309	371
767	70	336	359
745	65	366	377
756	41	364	402
750	65	368	384
747	71	351	366
742	99	362	331
747	120	372	304
724	126	415	321
699	102	441	370
718	68	424	409
695	53	453	422
679	121	482	357
657	158	504	312
653	192	458	289
639	185	475	312
613	153	489	354
608	151	482	366
602	123	488	376
570	149	518	328
553	178	537	288
550	200	492	279
520	182	525	298
498	180	552	292
486	134	540	348
455	66	597	419
472	89	576	376
450	137	622	322
433	168	622	293
488	189	540	272
491	176	527	287
477	153	542	338
481	105	502	407
498	118	479	378
477	173	543	307
479	180	527	296
472	204	532	271
466	200	509	272
458	164	509	294
459	103	464	363
455	31	409	442
455	12	378	470
444	7	436	453
458	61	468	382
418	123	501	323
421	156	472	304
415	165	472	272
420	175	464	272
415	135	461	310
405	64	496	388
402	43	456	424
403	48	489	411
391	118	467	351
388	161	480	290
389	185	459	261
366	174	465	275
341	130	449	316
346	61	380	407
346	47	418	425
346	48	416	427
345	68	450	395
345	143	444	335
336	163	432	306
284	171	489	305
285	123	455	366
292	92	435	397
295	76	360	424
306	62	376	443
313	89	429	398
314	140	434	329
301	209	466	254
301	224	465	236
286	182	447	281
277	140	430	333
277	70	383	409
288	62	422	409
301	122	456	325
289	165	479	271
303	212	466	221
289	172	457	254
255	126	470	306
240	65	430	375
202	30	422	427
209	22	380	436
246	13	388	439
251	62	442	378
233	62	481	371
220	133	488	292
206	95	484	343
194	87	493	353
195	56	443	400
198	8	378	451
211	23	426	419
209	58	486	382
208	62	470	370
214	146	482	287
172	172	528	252
181	104	487	321
186	75	424	362
197	35	376	417
198	24	403	435
201	25	401	425
190	66	477	376
195	77	450	365
175	90	490	343
169	95	484	337
175	63	449	381
174	59	434	377
171	20	398	425
208	-4	339	469
191	53	415	414
187	84	472	366
174	144	477	313
173	185	493	257
188	170	487	291
193	136	435	344
213	105	359	406
256	85	282	438
268	106	351	416
242	70	397	462
243	90	407	424
217	110	421	403
195	154	483	333
187	89	476	409
182	65	385	443
223	80	313	440
229	40	288	471
237	62	311	449
224	64	402	439
171	117	481	360
169	150	493	328
174	186	485	273
182	130	437	350
173	99	395	405
207	56	340	459
225	60	400	460
225	114	459	410
210	147	486	372
210	219	471	294
229	240	451	258
208	202	474	307
201	151	437	367
198	113	386	403
236	96	332	435
265	79	314	450
262	44	389	495
225	100	471	406
239	150	442	353
214	154	497	321
221	177	494	294
195	114	484	348
173	86	466	379
196	38	362	424
225	16	340	477
252	34	408	467
242	39	422	466
255	103	457	396
280	174	431	316
297	203	424	275
294	170	430	306
277	118	429	371
291	66	399	429
307	42	330	472
331	51	352	470
321	54	413	473
297	102	445	425
315	155	428	371
299	214	452	290
294	155	435	336
283	81	401	409
270	53	329	423
296	19	279	486
307	35	332	506
290	35	355	512
276	39	438	508
264	85	421	467
262	172	451	363
250	177	492	315
239	110	454	379
258	75	426	416
254	61	360	448
292	49	278	477
304	38	310	501
298	66	316	465
297	39	267	475
408	147	301	394
297	97	322	402
276	103	423	374
