947	428	52	109
946	426	54	108
947	427	54	109
950	426	54	107
951	425	51	109
951	427	53	108
950	424	54	108
951	425	54	106
953	423	55	109
956	423	54	109
953	420	56	107
956	418	54	107
955	417	56	109
958	414	55	113
958	412	55	115
960	411	55	111
960	405	55	118
957	404	55	115
952	401	57	117
951	401	57	118
950	401	56	118
949	401	55	114
945	404	55	112
944	404	55	117
941	404	54	115
937	407	56	112
933	404	57	114
930	405	57	120
925	410	57	116
922	410	58	118
922	410	56	115
915	412	56	113
911	414	57	114
906	415	58	114
904	417	55	111
898	416	58	114
895	413	55	118
892	414	56	112
885	416	56	112
881	416	55	110
880	417	56	111
878	414	55	112
878	413	55	111
879	414	54	109
878	412	54	110
874	411	56	109
875	411	57	109
875	407	56	113
876	409	54	116
874	408	54	116
873	407	54	118
871	408	54	113
870	411	53	111
868	410	54	110
866	411	55	111
868	407	55	113
866	405	54	113
866	407	56	110
866	408	53	112
866	408	54	112
864	408	54	110
863	405	55	116
865	404	55	114
866	406	54	109
866	408	55	111
867	407	54	111
867	407	54	109
867	407	51	111
863	405	55	111
864	404	56	110
862	403	56	111
862	403	54	110
861	403	53	108
861	402	53	110
860	401	53	108
859	399	51	112
855	401	51	109
851	401	50	112
850	399	50	111
849	397	47	112
845	396	48	112
843	396	47	109
841	398	47	106
838	392	47	112
838	393	46	113
833	394	50	111
833	393	46	112
831	391	46	111
828	389	46	118
828	390	46	116
826	387	44	119
825	390	45	117
822	393	44	109
823	391	42	112
823	395	40	111
821	395	40	115
820	394	36	111
820	396	33	109
819	396	30	110
817	398	30	109
818	401	27	102
816	401	26	108
816	404	25	101
814	409	25	102
812	410	24	97
810	419	23	89
809	419	25	87
805	418	27	88
803	417	29	88
798	416	31	90
795	413	33	93
795	413	33	93
792	404	33	93
788	399	36	95
782	398	41	103
778	393	40	109
772	387	46	112
768	381	45	120
763	376	46	125
756	374	49	122
750	371	53	122
741	365	56	129
736	358	53	139
730	348	53	143
725	346	52	141
719	333	61	152
709	323	75	164
698	320	87	172
686	316	103	179
675	308	83	184
680	305	81	181
683	297	58	191
676	300	62	179
678	293	65	185
673	278	68	194
667	266	78	217
666	261	83	220
663	256	90	225
650	244	71	254
646	250	67	252
645	227	63	248
646	222	61	254
645	223	63	257
641	228	68	252
644	225	66	256
638	219	79	269
633	212	87	278
626	211	88	262
630	206	83	268
642	209	82	269
642	204	96	273
645	201	98	278
643	208	98	272
630	203	105	272
625	204	112	272
622	200	115	265
619	201	116	265
618	203	114	253
623	203	119	249
623	197	114	249
619	192	115	249
607	191	140	241
597	195	147	247
581	195	167	286
575	201	167	316
575	196	170	322
575	194	166	327
573	207	164	313
577	198	147	319
575	203	143	314
581	197	90	324
585	205	90	310
589	211	95	307
587	216	99	301
560	201	124	315
564	212	121	301
563	221	117	293
516	202	164	301
534	216	140	304
535	204	142	316
532	187	145	341
523	205	149	315
520	221	149	295
510	228	158	282
507	225	169	284
509	229	161	281
492	221	185	289
482	231	194	286
490	233	185	287
426	213	186	304
433	224	248	287
417	217	259	310
383	184	294	351
379	199	296	329
399	215	280	311
397	203	285	320
364	188	249	348
384	197	261	336
390	246	296	284
362	254	298	274
388	270	303	254
379	303	328	212
367	238	305	265
388	265	308	246
354	275	340	245
379	271	331	240
373	270	351	245
377	282	341	223
370	297	353	202
374	301	352	198
353	240	373	257
341	251	390	254
346	267	387	236
343	273	379	226
365	279	353	214
345	227	375	243
353	243	359	249
329	254	379	239
297	256	426	235
292	297	443	187
226	224	481	242
330	263	429	219
343	287	400	189
340	290	399	187
338	291	401	182
336	286	402	191
334	289	407	188
333	289	409	186
339	288	394	187
341	287	399	182
333	288	418	178
334	285	406	182
332	287	420	178
330	285	419	182
329	285	416	180
330	282	426	189
329	287	419	181
323	282	441	185
315	277	433	193
318	280	445	190
325	282	425	183
327	284	433	186
334	282	426	186
325	286	427	182
330	287	432	185
325	284	442	185
316	282	440	185
332	289	426	167
318	287	445	170
307	281	461	182
321	283	447	182
329	283	445	185
325	287	458	181
320	290	464	177
320	288	464	185
301	288	491	183
313	281	474	195
324	283	459	190
312	287	475	177
305	283	483	187
309	283	475	185
300	285	490	162
304	288	501	165
313	288	482	155
318	285	481	155
317	292	487	150
336	288	475	161
338	290	471	165
385	293	418	149
392	292	413	153
395	288	412	158
388	284	424	169
387	283	424	173
312	275	483	176
304	280	489	128
323	290	468	96
360	289	455	94
383	290	422	88
410	287	393	90
413	291	386	84
304	234	368	107
412	280	390	99
407	279	411	94
393	285	430	83
387	275	447	92
399	277	434	92
416	281	414	82
387	275	457	89
379	272	468	99
380	279	462	86
412	275	442	88
435	279	410	77
434	271	417	90
452	275	401	83
444	270	408	89
463	273	406	89
459	262	402	101
486	271	390	87
478	263	386	95
503	273	385	78
499	270	376	82
512	271	359	90
513	268	369	85
519	274	360	77
523	266	365	93
523	260	405	96
513	268	426	91
479	254	446	120
533	264	464	116
511	249	486	139
396	263	522	125
540	243	479	164
520	247	494	171
447	227	553	203
472	210	524	231
530	230	496	212
465	212	525	234
565	220	456	226
578	223	419	218
562	201	413	246
587	218	396	222
592	222	389	218
587	225	398	211
586	230	402	205
600	222	388	218
605	223	377	213
615	234	362	202
620	247	360	186
635	255	341	177
579	254	342	173
627	253	345	177
644	258	327	174
608	242	371	194
642	239	330	200
660	241	307	196
668	246	296	191
668	250	292	187
677	254	284	178
659	259	269	170
676	258	285	179
685	249	281	183
689	251	275	183
695	252	269	177
704	251	254	184
706	246	251	192
712	241	239	195
711	235	240	203
716	238	231	200
718	228	225	210
725	240	198	197
726	224	202	207
726	216	196	222
732	210	161	224
743	206	132	229
750	211	125	221
761	206	113	225
763	210	108	222
780	205	92	231
785	200	84	235
791	197	80	233
794	212	77	221
798	198	73	233
799	227	70	203
804	208	66	224
808	203	65	225
810	195	67	230
810	197	68	231
810	190	72	241
808	197	74	232
809	200	79	228
810	200	83	227
811	196	90	232
812	196	93	233
806	200	108	231
814	199	101	229
797	207	122	224
829	183	87	246
843	184	73	239
785	231	86	223
847	181	71	225
857	155	71	226
859	177	79	242
863	174	68	251
869	171	66	253
869	173	69	256
874	170	70	250
870	170	76	252
870	166	83	253
875	164	87	256
876	163	94	259
875	157	105	243
873	154	116	210
867	158	135	233
873	148	136	210
876	159	136	232
880	146	137	204
889	173	138	181
881	149	149	192
881	150	154	192
877	149	157	194
878	148	163	189
874	152	163	163
862	146	181	167
871	149	169	153
862	153	173	118
843	149	188	96
820	147	206	74
815	137	203	79
817	119	185	102
814	110	176	108
814	83	163	135
807	76	153	137
807	68	153	135
807	60	138	143
811	41	131	161
818	18	124	186
819	7	123	195
826	4	119	189
829	-4	117	192
828	-2	124	186
834	-4	119	178
838	-4	121	171
841	-5	141	181
839	-5	129	189
852	7	104	193
849	18	93	203
842	35	75	219
835	47	74	217
829	55	72	221
825	62	71	212
816	67	74	211
809	75	77	209
809	84	78	211
807	97	80	209
810	101	79	197
804	105	91	199
807	103	95	205
810	113	106	182
813	111	103	181
818	111	81	181
816	113	84	173
813	104	88	176
818	106	87	168
824	109	77	161
821	109	77	163
815	109	78	165
800	107	87	162
796	110	81	159
791	111	79	161
787	109	79	158
783	105	85	160
780	108	87	162
766	107	86	162
754	118	71	155
734	126	76	155
709	135	77	152
688	141	80	151
672	145	76	154
654	150	80	159
639	158	79	161
632	154	73	160
619	157	77	160
609	159	71	164
601	161	69	164
595	161	68	167
589	167	77	162
584	168	73	163
574	171	83	162
568	166	83	169
562	156	86	172
558	151	79	171
554	152	76	171
551	153	77	171
550	150	75	172
551	149	73	177
550	147	72	176
547	150	72	176
543	151	74	180
539	152	76	178
535	150	74	184
526	156	84	178
521	157	87	181
520	155	85	184
516	157	85	176
509	156	96	192
508	158	90	184
508	163	90	179
502	165	84	174
500	161	85	182
495	162	79	177
493	166	81	177
487	169	82	177
479	164	88	182
472	158	96	194
465	159	98	191
457	155	103	213
456	158	102	187
448	167	103	180
437	163	111	188
435	165	104	199
435	174	103	179
428	178	103	181
425	179	103	176
423	180	105	179
424	188	95	159
413	195	103	158
411	213	88	141
413	215	83	133
410	219	86	134
410	219	86	134
410	219	86	134
402	228	76	126
402	228	76	126
402	228	76	126
402	228	76	126
402	228	76	126
402	228	76	126
402	228	76	126
402	228	76	126
402	228	76	126
402	228	76	126
402	228	76	126
402	228	76	126
402	228	76	126
402	228	76	126
402	228	76	126
402	228	76	126
402	228	76	126
402	228	76	126
402	228	76	126
402	228	76	126
402	228	76	126
531	166	68	130
488	189	83	133
524	185	66	109
530	186	62	108
530	190	62	107
544	189	65	104
546	183	75	111
543	184	85	111
543	196	88	98
541	198	86	115
557	186	105	128
555	177	127	148
569	166	115	166
575	162	129	173
584	163	136	166
593	157	142	176
605	167	132	163
619	160	126	170
626	158	129	170
641	162	123	165
652	163	125	162
659	162	133	163
675	161	119	164
683	159	126	165
698	159	121	164
707	153	141	167
718	153	132	167
724	149	134	173
731	152	131	159
736	149	132	161
744	154	131	162
745	148	132	163
749	150	127	156
755	160	122	143
756	162	120	146
746	156	133	143
750	172	128	137
755	159	125	148
759	172	118	161
754	162	125	155
754	188	125	140
751	164	133	155
750	186	129	148
737	217	129	181
730	268	116	229
757	165	121	232
732	226	136	279
747	166	139	308
743	172	135	352
744	164	142	379
739	170	145	399
748	148	149	390
743	154	159	368
761	178	140	324
777	167	133	282
784	175	131	260
788	172	136	268
799	172	130	263
812	169	123	278
827	163	112	279
824	171	120	280
833	168	117	277
832	174	123	281
842	171	115	270
847	171	115	278
849	177	117	266
857	172	110	266
860	173	112	269
864	164	109	276
866	160	111	282
874	163	105	283
875	165	107	277
877	175	106	264
876	173	110	269
880	174	108	268
878	181	110	257
878	184	114	257
