336	275	168	141
329	281	177	135
331	272	173	139
331	276	177	147
323	287	178	129
327	282	178	132
331	272	175	151
325	277	176	140
328	284	178	139
335	288	164	133
345	282	159	142
352	285	146	131
353	278	144	142
354	269	142	152
358	269	137	155
363	273	129	149
366	276	123	149
369	274	121	149
368	267	122	158
371	276	118	148
372	279	112	143
373	278	109	141
376	267	107	148
376	266	105	157
372	262	107	154
373	271	104	155
377	275	98	146
381	268	95	157
377	276	96	147
381	275	90	150
376	270	97	154
381	270	89	154
379	275	92	149
381	278	91	147
383	281	89	142
380	286	89	139
379	288	90	135
381	292	86	132
383	302	85	121
382	299	85	126
375	301	95	126
381	298	86	130
380	296	88	129
381	291	85	134
380	290	86	134
379	287	84	137
378	286	85	139
378	284	86	145
374	280	88	147
372	278	88	149
368	276	93	151
363	279	96	149
359	284	98	149
356	286	106	144
348	284	113	148
350	288	112	143
343	285	118	147
346	291	117	142
344	292	117	141
346	294	115	139
344	297	119	135
338	297	127	133
337	298	125	134
334	297	124	134
331	301	124	132
332	302	127	127
330	306	134	124
321	311	142	117
311	312	154	121
286	304	173	125
276	300	192	124
285	311	179	126
279	297	179	135
279	299	179	128
293	292	156	135
288	299	158	132
306	293	145	134
299	294	150	135
311	299	137	132
322	302	128	125
322	304	130	125
323	304	128	124
330	307	119	120
319	301	129	126
311	299	135	124
305	297	137	128
312	298	128	125
303	288	127	139
296	289	127	135
294	290	123	137
292	285	131	138
287	280	142	147
284	282	134	141
281	290	131	141
275	286	140	140
274	291	142	136
275	288	143	134
273	287	151	137
265	286	163	139
270	282	161	145
269	280	164	143
259	273	178	151
264	270	173	150
252	277	186	145
237	279	204	145
238	271	207	150
243	280	210	141
248	274	203	147
248	274	209	147
256	275	202	142
250	282	210	138
259	274	206	140
235	281	184	141
249	278	167	138
243	278	169	142
250	274	161	142
257	277	152	139
258	274	149	139
252	272	156	142
250	282	157	133
241	281	168	134
246	278	162	133
239	274	172	137
246	274	169	135
259	277	153	137
261	282	153	131
265	274	153	138
257	275	159	135
267	280	151	129
261	273	161	137
264	261	156	152
263	248	160	163
260	265	156	140
267	272	143	138
269	279	148	130
264	271	146	134
263	275	148	131
250	272	163	134
252	267	159	136
245	269	171	136
248	271	170	134
257	272	159	138
262	272	159	132
247	262	175	141
239	267	184	139
233	269	191	139
248	257	176	150
236	265	189	138
231	266	200	140
232	263	194	142
237	251	188	151
239	265	188	139
230	257	198	145
250	255	177	152
252	258	172	142
244	252	179	150
248	264	177	139
260	260	165	143
261	268	161	133
263	270	160	131
261	271	161	126
257	271	169	128
248	268	178	132
232	263	189	140
242	264	183	135
236	267	186	132
226	265	200	135
246	267	174	136
240	257	180	140
257	265	167	143
256	262	168	140
253	268	175	139
262	256	165	146
259	260	172	142
266	261	171	145
276	262	155	141
280	250	157	151
280	257	153	145
285	246	153	153
289	238	145	165
280	249	154	154
266	252	168	149
258	248	178	155
254	254	188	148
248	259	198	147
244	249	203	156
257	263	187	144
258	255	183	149
266	261	179	145
261	261	185	142
268	271	182	136
268	259	180	147
259	263	192	145
257	265	199	146
270	257	191	151
257	252	200	149
270	255	191	155
270	261	192	147
264	254	201	151
277	261	190	146
266	253	204	154
268	261	200	146
274	262	197	145
281	262	191	147
283	260	189	144
276	261	202	148
287	255	194	152
289	265	190	145
290	266	184	143
289	254	177	149
286	264	177	144
278	263	188	139
282	276	195	131
279	271	182	140
272	266	197	140
267	272	208	138
266	267	201	144
278	272	194	136
269	268	196	140
293	278	172	134
295	277	171	133
295	271	172	135
296	278	173	134
287	275	182	136
297	270	170	139
290	273	180	137
305	270	166	139
291	270	183	140
283	274	194	136
291	276	189	136
294	272	181	139
286	275	195	139
282	276	192	138
285	275	196	141
275	268	206	147
285	273	194	139
279	271	201	142
289	275	190	141
292	270	188	140
287	266	191	140
283	268	197	135
277	269	202	142
260	257	218	150
273	262	203	142
285	264	191	139
274	258	205	146
291	264	186	141
296	263	179	136
291	253	188	149
292	257	186	141
298	251	181	146
291	246	183	151
296	252	181	140
304	248	179	150
287	241	187	148
293	248	188	145
283	236	196	154
278	235	204	150
284	237	197	143
285	243	199	142
266	227	216	154
276	228	207	155
291	238	191	144
285	232	196	146
274	229	210	148
269	223	216	152
276	219	210	152
265	212	222	160
253	211	233	161
261	212	222	160
274	217	211	155
