584	439	120	168
583	451	125	165
585	453	126	165
587	462	129	166
592	464	116	174
598	480	104	161
595	490	124	153
598	478	125	166
587	489	142	160
585	496	136	162
603	506	118	157
614	518	104	146
614	519	108	146
625	488	103	168
638	464	92	179
624	427	113	183
627	388	132	172
622	398	141	163
641	373	130	146
640	333	119	164
642	323	137	160
654	313	125	175
654	319	125	168
664	301	114	190
662	340	118	169
646	371	158	160
653	398	155	165
657	393	153	169
651	424	142	183
650	486	137	169
643	553	131	155
629	568	136	159
631	582	136	147
632	596	128	131
638	619	113	103
642	624	115	99
652	629	108	96
652	627	109	98
657	618	111	108
657	599	126	128
660	578	140	142
661	543	149	157
665	538	144	168
666	481	149	161
677	450	125	136
682	421	111	116
668	389	134	115
668	384	137	122
663	350	142	143
653	326	155	154
648	308	160	185
649	323	152	178
643	320	159	178
646	335	156	183
643	341	151	196
639	405	152	159
634	443	151	152
635	445	153	150
633	456	159	175
637	479	165	171
649	487	158	172
657	480	157	175
653	478	159	177
660	487	160	156
663	473	159	165
667	472	163	160
670	463	157	170
668	473	161	157
671	463	156	163
670	464	158	158
673	454	159	165
671	460	157	153
674	461	158	152
677	456	157	156
678	457	159	150
677	452	159	147
677	449	157	138
677	447	160	143
680	444	157	127
683	432	156	121
686	417	156	113
690	404	154	98
685	403	156	101
686	380	166	102
682	368	163	115
681	349	161	139
682	337	160	161
682	337	160	161
687	338	157	160
687	339	159	161
686	344	161	151
687	346	160	152
687	352	164	151
685	354	163	149
688	345	154	154
685	334	163	168
685	337	158	163
689	321	156	175
686	320	152	180
688	315	149	187
690	322	146	177
682	322	158	171
684	332	148	165
683	327	149	180
685	385	147	153
677	452	162	161
678	458	157	141
675	528	171	170
683	547	168	179
690	571	155	158
694	577	148	156
695	591	147	140
700	593	132	133
703	600	138	128
698	586	151	137
699	569	163	145
700	561	159	153
704	518	155	125
705	448	150	111
707	377	136	121
697	328	151	132
686	326	163	132
680	285	172	145
683	219	167	167
691	188	178	157
684	200	191	130
685	208	180	119
679	208	193	113
670	190	206	135
670	185	199	154
668	223	165	175
672	211	156	200
672	270	149	190
675	326	147	171
667	323	155	188
668	391	158	157
664	403	158	137
667	436	160	148
670	445	154	163
671	457	157	157
678	463	156	150
672	458	158	156
683	463	156	155
689	458	159	165
696	461	162	160
704	461	158	153
701	460	159	156
707	454	169	158
713	447	165	158
716	443	166	153
717	432	168	155
716	436	167	148
719	421	165	157
716	412	164	159
712	408	165	158
709	402	162	174
712	406	154	165
706	403	153	176
698	399	156	186
693	399	151	189
684	401	158	187
684	404	154	178
680	403	150	185
675	403	141	177
670	408	145	175
660	413	150	171
661	418	151	163
649	432	151	159
647	455	140	142
650	478	125	127
651	512	119	100
650	516	122	96
644	518	127	110
641	516	133	123
638	521	135	129
638	514	138	142
635	515	140	137
636	516	139	145
638	518	132	145
637	522	136	144
632	517	147	153
635	520	139	149
631	513	149	150
633	499	145	142
635	470	134	128
636	395	128	123
636	393	126	127
627	324	143	118
614	258	167	130
614	187	183	130
644	141	157	153
647	138	152	157
635	110	167	132
632	86	175	163
645	70	162	159
653	103	150	125
659	111	137	111
639	94	158	100
645	49	178	122
648	4	178	164
653	-7	175	164
656	-10	171	165
669	-15	145	149
669	-15	145	149
669	-15	145	149
669	-15	145	149
669	-15	145	149
669	-15	145	149
669	-15	145	149
669	-15	145	149
669	-15	145	149
669	-15	145	149
669	-15	145	149
669	-15	145	149
669	-15	145	149
669	-15	145	149
669	-15	145	149
669	-15	145	149
669	-15	145	149
707	-37	116	139
701	-17	124	130
697	-6	128	119
704	-1	119	120
685	0	142	121
685	1	144	126
690	-1	136	137
695	1	129	136
700	-1	117	146
701	-4	118	153
699	-5	117	157
695	-4	129	153
695	-8	123	158
697	-5	122	157
701	-5	114	158
702	-3	110	158
699	0	115	157
696	0	123	154
696	-2	113	161
697	0	116	158
695	1	113	158
695	0	117	158
691	0	119	158
695	0	121	158
694	0	116	159
694	0	113	161
692	0	123	161
692	0	116	157
693	1	123	156
694	1	112	158
691	1	124	158
697	0	113	164
689	2	128	158
694	0	118	163
690	-2	125	164
690	-2	132	163
692	0	122	158
697	1	109	159
695	1	111	160
698	2	106	159
693	1	120	157
692	0	124	157
695	0	121	159
694	0	124	159
689	0	143	153
693	4	141	144
693	1	135	149
691	0	139	149
692	-3	145	153
692	0	138	143
692	-1	141	145
689	-4	143	141
691	-5	140	145
690	-4	143	146
688	-1	145	137
684	-3	146	137
685	-4	141	138
684	-4	143	140
676	-4	150	137
680	-4	145	140
677	-8	146	145
673	-6	146	141
673	-5	145	141
673	-7	146	145
672	-9	148	147
667	-8	151	147
660	-10	154	146
660	-8	154	142
660	-12	155	150
656	-10	154	143
652	-11	155	140
647	-8	161	135
652	-8	148	136
644	-6	154	130
637	-5	158	128
637	-4	151	128
638	-3	147	128
638	-4	146	126
