719.000,124.000,457.000,280.000
711.332,121.683,448.554,275.923
713.500,122.620,445.776,273.525
717.342,122.771,442.906,273.567
718.613,120.106,441.413,275.128
717.621,124.877,442.379,272.087
718.071,124.379,441.989,271.231
718.145,124.992,441.804,271.188
720.181,126.252,440.820,269.997
719.947,126.412,439.401,268.640
720.461,126.168,439.375,268.743
721.327,124.962,438.703,269.905
722.123,126.515,438.416,270.673
720.504,125.451,440.115,269.912
722.635,123.867,439.611,270.058
720.561,125.384,439.774,271.300
720.126,124.425,438.405,269.377
719.836,132.323,436.017,267.169
719.337,126.558,437.427,268.910
721.433,128.136,438.172,268.732
720.166,124.555,437.370,269.368
720.762,129.814,436.582,267.692
719.807,127.602,438.346,268.992
720.127,124.134,439.933,270.843
721.302,124.101,440.669,272.870
719.899,126.137,439.199,270.368
719.966,128.145,438.727,267.972
719.686,123.459,440.806,270.863
719.957,127.611,438.614,271.053
719.491,124.192,439.142,271.609
718.482,126.990,439.457,270.796
719.301,123.270,438.415,271.514
718.865,130.459,436.236,268.808
721.312,125.008,440.145,269.857
721.906,123.943,439.595,271.151
721.381,121.829,439.771,274.079
720.879,121.461,440.210,275.300
724.238,123.073,440.670,274.730
721.673,126.751,438.967,272.353
725.874,123.517,439.042,272.015
723.965,123.064,440.373,274.714
722.055,125.608,440.456,272.878
724.233,123.662,440.480,271.746
724.640,123.655,439.149,273.362
722.672,127.879,438.188,271.912
722.675,121.008,439.606,273.370
724.731,122.396,438.700,273.088
725.553,121.933,439.033,274.417
726.666,118.317,441.353,278.375
723.860,119.447,442.930,278.819
723.720,116.569,443.461,279.772
726.579,127.006,440.729,273.901
724.648,121.672,438.475,275.000
725.301,120.760,441.163,276.597
724.286,116.978,440.809,278.740
725.587,127.601,438.435,272.561
724.682,123.934,439.852,273.675
723.906,129.050,438.630,270.684
725.266,124.600,438.365,271.351
723.482,128.104,437.875,269.874
724.031,124.061,440.258,271.695
723.190,126.256,438.915,271.151
722.852,126.467,441.625,270.259
721.891,126.141,445.344,270.242
721.202,128.392,444.143,267.439
722.934,125.862,444.622,268.653
722.093,129.399,442.910,268.648
722.299,123.241,440.699,271.991
722.496,123.016,440.003,273.445
725.170,121.061,439.960,274.163
724.002,120.205,441.170,275.711
723.037,120.063,442.962,276.767
724.477,117.217,442.698,279.776
726.684,123.985,441.315,276.250
725.752,122.828,441.644,274.159
722.062,124.746,441.079,272.201
726.905,118.954,441.847,275.395
727.158,119.114,442.278,275.611
727.296,118.438,443.840,276.313
724.921,121.909,442.551,274.136
721.847,118.159,443.740,277.593
724.813,125.349,440.489,274.566
723.738,124.654,443.012,272.549
722.590,127.051,442.044,269.439
723.206,126.897,443.575,268.897
722.818,128.459,441.946,267.992
724.145,123.977,443.777,270.481
723.314,119.220,443.429,276.272
723.385,119.770,441.836,277.088
724.578,119.367,443.526,278.482
724.781,119.045,443.125,277.342
723.933,120.810,441.589,277.398
723.333,115.584,441.572,280.619
724.649,123.359,441.359,276.143
722.871,123.885,440.469,273.515
727.866,121.919,440.056,274.877
728.541,121.510,440.548,276.079
727.808,122.398,439.457,276.434
725.365,124.330,439.577,274.618
720.126,128.779,439.716,269.191
725.206,124.387,437.698,271.610
722.812,127.005,437.878,271.008
720.660,120.770,441.627,272.678
724.876,123.708,441.106,271.417
722.388,123.868,441.434,272.041
719.150,122.120,438.059,272.231
718.308,120.133,437.657,272.676
718.161,125.621,437.402,269.754
717.545,125.156,435.327,268.633
717.070,122.414,435.000,269.841
716.432,124.155,435.201,267.726
714.487,122.871,433.382,268.979
713.669,121.590,435.241,269.780
714.190,121.938,435.040,270.618
711.809,121.100,435.542,271.151
711.220,120.423,435.937,272.102
708.518,124.546,436.114,270.360
706.179,123.391,435.943,270.259
704.638,124.605,437.004,267.325
704.297,123.533,436.144,267.210
701.755,129.097,434.057,265.111
700.289,124.345,434.607,267.111
698.657,123.296,432.562,267.609
697.099,125.779,431.938,266.927
694.701,124.499,431.216,266.343
692.408,128.692,432.729,264.842
692.091,127.196,432.473,264.685
691.506,123.495,430.942,265.354
687.806,124.958,429.433,266.282
686.979,126.499,430.826,264.271
682.726,126.597,431.014,263.237
681.962,124.223,429.759,264.009
680.560,127.100,428.786,264.032
678.089,125.038,426.839,264.318
674.848,126.048,424.882,265.648
673.675,123.785,423.773,265.886
669.505,123.787,423.068,265.977
668.585,125.842,420.067,264.433
665.572,125.343,418.701,263.457
665.036,126.338,420.752,262.243
662.196,123.362,419.267,264.342
661.560,125.375,416.810,264.158
659.173,128.276,416.830,262.268
656.581,123.289,416.126,264.311
656.541,123.201,416.292,264.780
651.921,122.545,414.397,264.323
651.148,126.199,412.722,263.141
647.275,121.992,411.058,263.336
645.692,124.196,412.471,263.591
639.481,119.966,410.098,266.801
638.356,126.899,409.022,262.841
635.119,121.889,406.957,265.000
631.718,126.225,406.126,262.228
627.979,121.748,403.804,264.188
626.017,122.546,404.582,264.201
622.714,123.173,401.184,265.040
618.283,123.444,398.643,265.014
615.466,123.203,395.190,265.292
615.149,122.265,393.088,267.482
608.347,123.590,392.097,266.559
607.414,121.305,391.717,266.311
603.439,127.370,389.618,262.852
598.886,128.564,389.036,260.643
593.815,129.298,388.221,259.172
592.062,131.965,386.506,257.371
586.731,123.991,386.588,261.303
581.811,126.256,386.101,260.301
576.782,124.471,382.893,260.890
572.596,128.469,381.808,258.931
573.516,126.580,381.408,259.459
568.954,125.177,379.412,259.178
564.675,129.501,377.389,256.285
559.871,129.914,376.447,255.668
555.601,127.185,374.941,256.376
556.548,127.330,373.392,256.334
552.210,124.701,372.639,257.432
546.886,126.773,370.657,257.309
541.779,127.379,369.992,255.871
537.659,128.318,370.892,254.989
530.032,128.262,368.470,255.274
525.297,127.229,366.077,254.336
519.717,131.317,363.687,249.608
512.580,129.341,363.057,248.315
505.840,128.882,362.245,249.390
500.416,128.371,359.516,249.423
494.836,131.917,357.002,246.664
490.552,126.050,354.812,248.668
483.914,129.243,352.296,247.114
461.626,127.427,348.092,248.084
455.413,128.232,347.563,246.725
