48	280	710	370
42	289	745	372
45	276	743	397
118	282	686	378
119	289	703	378
138	283	681	367
170	287	668	347
189	281	650	356
207	279	660	358
217	261	628	391
220	260	653	387
226	270	659	354
221	262	640	357
230	271	646	363
253	254	606	393
251	256	608	392
262	262	583	370
265	259	581	377
272	258	580	380
285	265	572	367
292	261	559	366
311	267	532	372
301	266	544	359
313	271	540	366
334	262	502	372
322	279	534	352
353	265	472	372
368	260	484	374
377	266	459	359
376	261	467	372
376	257	476	381
385	268	481	362
386	264	483	367
390	272	489	368
387	271	498	376
386	262	500	389
387	263	523	382
399	254	509	386
403	265	506	373
409	268	496	357
400	273	531	356
406	278	514	344
404	272	529	356
403	277	536	355
402	260	557	374
391	273	596	356
406	271	543	356
411	273	511	356
398	277	549	359
400	275	573	369
402	276	566	367
409	266	556	405
414	272	537	416
412	264	566	411
413	256	536	432
408	263	588	424
406	266	606	414
414	269	595	426
413	272	593	411
414	267	593	427
417	270	595	421
418	265	602	426
422	268	608	421
442	261	579	423
444	256	578	428
443	267	587	421
462	262	565	429
446	259	581	420
463	262	560	413
451	263	576	408
455	259	575	423
444	261	594	412
438	252	610	430
435	243	627	437
453	254	620	429
459	252	572	424
452	259	565	412
450	246	605	428
452	238	613	427
453	238	616	430
448	237	619	423
459	234	604	430
467	240	598	429
466	235	608	435
457	230	612	439
471	226	606	444
461	226	633	457
458	221	642	454
479	218	608	449
463	224	631	439
450	226	684	449
468	232	658	445
473	227	679	442
470	222	676	449
471	225	659	443
473	241	572	423
487	250	603	411
481	262	542	392
497	241	517	435
494	267	459	389
497	269	411	387
502	263	414	393
503	270	414	396
505	262	400	388
505	268	401	388
510	274	383	379
504	264	413	392
507	270	392	375
502	271	407	374
494	268	433	389
499	262	407	380
502	265	375	386
504	267	376	373
503	266	385	379
507	273	381	373
512	274	349	366
509	269	347	363
511	263	292	360
523	272	323	353
521	268	265	355
514	272	323	354
518	273	283	350
525	266	262	354
528	269	256	362
523	270	279	358
515	268	279	358
515	263	324	374
513	273	295	353
518	266	280	369
512	266	288	360
510	267	294	364
514	270	285	359
514	269	295	366
515	271	292	372
516	271	277	367
518	276	280	369
516	269	277	364
511	272	279	373
519	278	263	347
519	276	281	357
513	272	265	351
513	276	280	350
513	269	254	361
516	269	257	361
512	277	276	351
507	268	281	379
516	271	212	336
516	272	203	364
517	270	204	367
518	272	208	367
512	268	209	381
516	271	203	352
515	268	208	371
511	269	212	381
513	272	208	362
511	273	204	367
510	272	204	375
511	268	201	376
509	271	209	375
506	272	214	368
500	275	217	368
495	269	223	378
505	274	217	367
506	278	212	369
505	269	210	360
505	277	217	363
500	276	216	342
501	278	230	354
502	281	223	362
505	280	221	357
501	280	220	343
508	278	213	342
508	282	210	357
501	280	216	357
503	286	212	329
506	285	211	337
506	284	211	342
509	276	208	372
508	282	206	356
512	282	202	349
515	287	201	350
507	282	211	342
511	286	206	342
505	287	219	345
506	286	213	354
510	287	206	339
505	282	213	354
509	292	209	322
508	290	213	319
512	290	203	324
504	290	219	331
504	292	224	331
505	297	222	332
511	292	209	348
509	292	214	345
513	297	207	334
505	292	220	342
505	296	225	348
504	298	223	326
506	297	217	335
504	293	223	354
510	297	210	352
511	292	209	360
517	297	199	355
519	295	205	354
521	305	202	336
524	299	195	330
528	298	196	342
526	301	196	327
528	305	197	310
528	299	193	343
524	299	197	351
527	302	195	337
530	296	190	347
529	295	193	342
526	305	196	330
528	302	198	346
524	300	203	356
526	306	204	361
530	308	197	346
530	303	192	359
532	312	191	320
526	305	197	341
530	307	196	349
527	309	198	326
523	305	201	338
525	309	205	354
522	308	205	362
521	316	208	331
520	309	212	348
518	304	211	366
518	307	215	366
518	307	216	367
519	303	210	364
515	309	218	356
514	306	224	366
516	309	225	361
517	309	221	364
515	308	220	361
514	311	218	347
512	303	217	347
515	308	211	334
518	303	217	338
516	309	212	336
509	312	225	335
512	308	219	342
516	305	222	352
508	306	228	352
511	306	223	337
516	303	211	360
514	306	217	349
507	307	233	345
493	305	271	353
501	304	258	354
511	306	234	348
505	313	236	335
508	305	232	348
494	313	257	347
496	307	251	341
503	307	255	347
488	308	258	337
486	309	280	351
498	299	253	356
501	305	250	356
490	308	258	348
497	308	244	339
496	300	235	363
498	304	229	353
502	303	227	341
484	298	250	364
483	300	246	367
499	303	238	375
503	304	224	365
499	305	229	355
491	306	246	369
490	307	232	360
493	303	236	367
494	307	236	370
496	302	225	367
490	306	245	364
486	306	245	377
486	309	243	350
494	309	233	352
498	309	225	353
491	310	238	353
501	303	220	361
505	308	214	369
497	301	222	371
499	308	221	366
494	300	225	364
481	309	244	348
487	312	242	344
495	312	223	341
495	304	222	351
482	307	239	357
490	306	224	343
490	305	227	350
480	308	238	348
478	305	240	356
489	306	212	350
484	299	228	352
518	303	187	356
518	303	187	356
772	252	259	396
764	257	297	381
749	247	317	393
759	255	301	370
763	249	305	381
793	242	325	406
454	239	374	479
796	246	293	400
796	252	340	414
-8	219	323	486
444	237	416	465
404	257	526	423
401	267	597	416
372	182	672	510
161	160	682	554
173	120	590	577
195	127	584	553
234	126	586	559
261	114	559	573
265	95	555	610
298	119	575	581
298	125	620	562
311	113	641	581
331	131	629	555
344	114	671	579
340	117	711	565
354	126	717	573
376	148	715	549
384	153	735	545
402	185	726	528
417	179	714	506
412	190	737	506
420	193	712	484
407	214	718	477
438	168	689	521
480	177	637	524
443	190	681	506
433	183	682	524
456	190	674	497
449	195	674	495
431	192	699	504
405	189	740	502
452	170	678	511
450	185	672	502
461	156	663	535
421	168	707	520
467	166	655	509
451	180	677	493
382	188	759	490
410	180	720	501
410	190	724	499
417	172	721	515
424	172	700	510
438	179	694	528
434	152	695	535
459	129	655	565
429	144	682	537
439	172	684	506
395	207	725	475
400	196	716	490
401	180	714	499
407	182	716	518
420	169	700	513
379	208	739	473
387	208	719	473
408	215	690	463
395	230	702	448
389	218	721	458
386	207	723	475
375	238	736	437
384	215	722	468
367	210	738	465
353	224	756	459
374	221	724	446
362	213	743	451
346	201	757	471
322	192	792	493
349	166	756	509
313	171	785	502
334	161	754	513
341	184	736	493
335	160	746	519
336	162	746	508
320	177	746	483
331	137	703	533
321	180	734	487
380	143	647	519
340	175	688	489
335	176	684	481
312	177	718	487
323	151	672	500
299	179	734	490
302	157	701	516
292	188	700	473
288	176	706	482
295	162	686	506
296	168	675	497
292	174	700	489
275	168	707	493
270	188	725	474
274	190	707	467
260	199	717	451
241	164	737	511
225	165	799	500
217	159	804	503
233	183	752	488
222	196	767	472
224	206	781	457
217	205	783	467
211	194	812	479
231	195	765	481
224	201	799	466
205	198	789	454
225	206	778	464
205	219	830	457
221	209	776	435
194	225	839	454
233	219	798	438
187	200	834	466
153	194	890	481
202	206	867	460
150	209	894	454
205	214	842	467
174	201	828	462
245	232	764	423
240	223	759	441
236	230	758	434
229	234	778	425
186	239	811	427
163	201	869	464
181	212	845	446
174	225	834	449
203	230	795	423
257	244	742	419
272	234	706	426
213	214	771	454
172	203	833	467
223	215	779	464
223	224	754	463
197	203	787	458
218	224	770	466
219	216	758	458
247	236	724	449
241	217	729	463
246	228	731	460
257	221	708	449
260	240	694	442
270	224	683	437
262	241	693	431
287	235	666	430
293	231	658	447
289	227	661	441
293	249	653	423
301	239	646	430
304	261	640	405
302	262	636	416
297	268	639	406
298	261	645	425
298	277	633	395
312	280	619	399
318	283	577	400
324	293	523	376
324	293	583	384
325	297	538	373
348	269	558	406
326	276	587	397
324	265	599	411
320	275	611	401
336	263	590	411
339	258	587	423
336	260	590	418
337	251	593	429
331	255	593	425
324	246	606	435
333	245	600	436
327	263	601	405
328	260	606	417
331	240	598	448
323	229	604	447
319	214	612	480
310	241	623	440
319	240	606	434
313	257	608	426
306	246	606	449
288	254	642	429
291	270	633	407
292	274	621	403
287	288	646	396
292	290	629	390
279	278	634	404
277	276	662	413
268	269	665	416
266	276	665	396
273	285	641	396
280	285	648	396
281	274	637	409
277	269	644	417
275	264	646	410
274	268	650	401
272	271	661	408
294	262	631	419
302	261	623	413
292	250	632	422
288	245	623	432
302	241	610	438
304	240	609	436
308	241	603	430
314	222	589	455
322	233	594	433
320	220	604	456
323	220	587	449
331	236	573	436
338	228	543	444
349	202	567	477
348	226	550	441
338	228	576	429
339	218	574	456
327	248	598	400
324	248	594	410
334	261	562	399
336	237	571	423
336	239	568	429
327	242	595	429
339	252	563	418
330	249	573	416
339	243	572	435
327	252	585	412
322	249	601	407
325	254	596	405
327	261	589	402
321	260	590	395
325	262	570	382
318	259	593	389
325	259	581	399
324	256	580	409
312	256	627	402
327	254	573	404
316	259	604	399
326	255	597	392
319	260	615	373
329	243	578	404
335	252	549	393
337	251	544	389
334	254	546	398
331	247	568	388
328	238	584	402
332	243	537	405
329	252	532	384
322	251	604	387
322	242	594	399
325	235	605	411
335	222	592	428
339	232	577	418
331	238	597	406
335	242	574	397
331	250	581	379
325	241	602	400
329	234	596	406
337	244	580	396
334	246	586	378
325	246	587	382
324	226	590	412
314	242	604	395
325	239	586	399
327	237	575	407
324	234	577	412
332	228	568	421
335	236	563	410
336	216	571	441
321	209	598	445
336	223	569	426
333	239	571	404
318	247	590	388
323	246	582	400
332	242	563	394
327	252	562	384
317	242	582	399
320	236	589	410
324	238	585	410
318	257	592	379
324	242	574	397
307	249	610	395
331	254	571	384
321	247	586	400
326	251	575	399
320	255	584	384
321	249	586	393
316	253	583	384
316	233	585	418
312	242	612	409
310	249	607	394
310	253	597	392
322	255	575	393
311	259	585	391
311	267	593	371
307	253	595	395
317	257	584	383
320	264	556	374
306	259	586	390
310	265	570	398
315	228	572	432
313	237	600	415
298	242	613	410
299	248	602	404
312	238	597	419
311	251	585	406
308	248	602	413
293	251	617	405
311	246	603	415
301	255	606	398
301	258	608	389
294	269	587	374
307	287	547	370
301	257	584	403
303	271	585	386
299	257	595	398
309	239	589	430
301	249	599	415
289	265	597	399
302	264	601	402
296	279	574	384
289	229	644	431
292	230	638	441
286	229	646	437
311	222	611	447
305	228	618	448
297	229	624	436
287	238	630	426
288	235	621	432
287	246	611	420
290	246	618	424
283	235	634	434
274	264	643	395
288	253	613	413
291	241	626	431
298	254	601	425
292	235	613	440
288	257	614	412
282	250	616	420
281	268	573	401
281	266	593	405
284	277	595	402
273	298	595	368
278	300	578	368
283	286	566	384
294	279	556	404
277	288	584	393
273	292	579	381
274	300	557	370
278	300	567	379
284	299	547	380
275	284	586	392
272	284	583	393
273	307	557	376
273	282	577	401
279	275	568	408
275	307	541	374
271	301	551	379
276	307	560	372
272	293	587	383
274	263	595	428
270	292	556	390
273	285	594	391
271	308	557	369
271	311	536	361
275	310	523	368
272	313	527	359
276	311	552	372
273	305	543	374
275	306	540	375
281	311	513	365
280	306	539	379
281	305	536	380
276	304	558	376
276	310	572	364
279	285	585	397
268	295	608	380
272	290	593	396
279	288	583	401
286	291	561	400
273	268	634	417
263	296	618	379
273	300	598	382
271	299	593	382
270	262	626	423
272	287	595	383
268	308	613	365
284	269	598	417
271	285	612	401
277	298	583	381
284	304	561	374
286	296	596	380
291	258	590	428
284	271	597	413
280	281	603	410
271	285	618	405
271	296	616	386
275	307	600	369
287	286	591	394
271	296	601	380
280	291	586	393
267	285	609	396
282	287	570	395
280	300	570	377
278	297	572	384
281	298	556	378
280	289	570	390
279	299	561	382
275	300	583	376
277	298	574	385
279	283	576	403
266	299	598	376
280	293	580	396
272	290	579	394
270	317	568	361
270	295	578	389
272	315	556	364
284	307	540	375
284	309	525	373
276	319	540	371
279	322	509	353
287	328	508	364
281	325	510	362
275	320	525	370
272	317	540	374
281	323	520	363
285	316	514	376
289	321	504	364
289	314	504	373
284	324	511	356
301	321	473	374
288	324	516	360
292	324	482	367
292	324	495	355
293	325	489	354
283	318	519	371
289	315	494	370
290	319	514	360
295	330	477	349
296	327	470	341
298	321	493	361
290	322	527	364
280	333	542	340
282	325	549	355
282	317	535	368
298	330	495	349
297	327	515	352
288	326	513	348
286	324	528	353
293	318	518	365
288	325	507	360
289	315	557	369
280	307	565	380
295	322	528	358
285	319	566	365
284	324	557	364
289	313	536	373
289	310	543	374
282	309	563	371
290	325	542	347
295	312	534	368
301	313	531	354
293	301	545	375
294	311	539	372
290	312	542	362
296	307	544	371
294	304	551	374
291	296	550	378
292	306	545	364
294	309	537	367
292	302	564	372
293	302	555	380
296	291	552	386
