509	296	81	67
510	296	82	65
511	292	79	70
508	296	86	65
508	296	84	63
507	296	87	64
505	305	89	66
510	310	92	65
529	315	85	63
532	315	84	65
530	316	88	65
535	315	82	69
537	317	77	68
537	320	76	66
531	324	83	65
536	325	80	62
538	323	73	61
535	322	76	61
537	319	68	63
539	317	66	64
541	314	67	67
546	314	63	69
549	311	59	71
554	309	55	72
553	306	59	73
556	306	54	72
558	306	50	69
558	307	56	71
560	308	50	69
558	308	60	64
558	304	61	70
560	302	63	73
561	299	59	77
565	297	57	76
569	298	54	77
570	295	56	77
566	298	63	71
559	294	77	74
559	298	76	71
559	294	76	72
558	295	82	71
554	293	101	70
542	292	116	74
533	294	129	73
537	296	120	70
523	295	141	75
533	296	130	69
529	292	131	73
518	292	140	73
526	291	128	72
533	291	121	73
528	286	125	75
534	286	116	72
519	288	134	71
524	287	133	70
531	285	119	71
517	285	136	72
519	278	135	79
518	282	134	76
517	282	133	75
520	279	130	80
524	285	126	76
530	277	119	79
531	279	118	85
531	274	117	86
529	279	123	79
526	268	122	86
527	274	124	79
527	278	124	79
523	276	128	74
530	278	118	74
532	274	118	77
528	273	121	76
532	273	120	81
535	274	116	85
529	282	122	79
534	285	118	77
529	286	127	77
524	287	134	77
527	279	132	83
529	287	129	78
529	283	130	79
530	278	130	83
520	286	148	69
523	283	145	77
519	280	153	81
519	271	151	85
524	277	150	87
521	283	149	81
525	279	151	84
527	281	144	87
535	284	142	81
536	287	136	83
537	286	133	80
549	282	126	85
547	287	126	86
547	286	123	83
540	285	130	87
553	287	115	84
529	286	138	87
546	291	129	84
557	291	123	79
570	293	121	84
562	296	136	83
555	298	152	78
551	298	160	80
550	298	157	80
544	298	167	83
545	298	157	83
537	297	163	87
543	297	158	88
531	301	168	81
523	299	181	84
525	295	173	82
529	292	170	88
524	287	180	91
520	286	183	83
522	285	184	86
523	284	175	86
525	286	176	83
531	289	162	83
537	292	151	79
538	291	155	78
537	289	153	84
536	287	155	87
543	288	146	88
544	292	145	80
547	290	145	84
544	287	145	85
536	286	154	84
536	288	154	81
537	288	154	83
525	287	168	80
534	287	159	83
541	285	154	85
535	286	154	81
535	286	156	83
531	290	168	84
536	292	150	82
538	292	142	80
538	296	146	80
533	296	154	80
534	297	157	81
534	295	150	86
533	290	149	89
528	293	154	82
531	290	159	89
531	290	157	90
533	293	160	85
534	293	162	82
530	292	166	86
530	294	170	84
527	296	175	83
537	296	169	83
535	302	171	80
537	303	171	79
530	297	185	84
534	294	178	91
543	295	169	90
546	294	162	93
543	290	165	97
543	299	176	90
545	298	168	91
