477.000,273.000,126.000,148.000
476.824,272.556,127.374,148.163
478.713,274.575,127.202,148.783
482.408,276.866,127.720,148.876
480.882,277.502,129.695,150.414
480.325,279.730,130.758,151.089
478.161,281.351,131.753,151.986
474.615,283.844,132.335,152.496
470.522,285.386,134.297,153.866
471.069,285.956,134.623,154.859
463.548,287.140,137.551,156.531
465.783,289.719,137.483,157.672
460.750,290.082,141.347,160.367
459.752,290.489,143.067,162.039
455.463,290.243,145.439,164.138
452.066,287.414,148.265,167.266
454.092,284.742,150.135,168.633
456.540,281.462,152.561,170.821
460.024,276.113,154.957,173.046
463.297,274.070,157.792,176.184
461.072,269.305,160.384,178.869
452.076,267.142,163.062,182.015
441.771,265.442,163.497,184.362
433.337,265.427,164.896,187.058
427.117,267.585,165.601,188.829
412.738,271.924,163.809,189.235
397.117,276.578,162.756,189.383
384.328,281.596,162.952,189.198
380.580,284.785,164.746,189.587
380.705,286.739,164.508,190.018
382.076,286.092,165.335,190.594
389.274,286.540,163.938,189.497
397.918,286.222,164.743,189.108
402.223,284.415,165.551,189.603
402.018,283.175,166.411,189.989
402.645,283.809,166.428,190.463
402.921,284.849,166.291,190.679
400.931,285.915,165.887,190.841
402.486,287.684,166.043,190.725
404.615,288.252,165.930,190.166
403.720,287.715,166.397,190.682
401.227,287.768,166.091,190.958
398.476,287.476,165.800,191.412
399.675,285.795,166.804,191.560
400.219,284.602,167.317,191.450
401.124,285.870,167.124,191.711
398.572,287.924,167.082,191.779
394.781,289.798,167.929,192.155
392.065,292.004,168.157,192.615
395.769,294.234,167.402,191.383
403.386,294.598,166.946,190.071
410.944,294.082,166.450,189.757
416.968,292.460,166.463,189.869
423.564,293.585,166.265,189.600
429.240,293.658,165.462,189.092
434.323,295.321,165.676,190.044
437.465,296.787,166.229,191.191
438.679,299.136,167.502,191.574
438.155,301.407,167.877,192.322
434.866,303.939,168.291,193.036
432.484,305.937,167.594,192.346
431.592,307.037,168.146,191.911
430.015,307.980,168.185,191.717
426.157,307.348,168.126,192.175
422.491,306.515,168.004,192.392
421.309,307.507,168.542,192.345
419.023,307.910,168.489,191.393
414.960,300.983,169.982,190.166
413.346,296.714,169.232,189.511
412.840,292.305,169.367,189.603
409.679,289.935,169.540,190.388
405.416,287.536,169.562,191.060
402.566,284.833,169.780,190.763
408.259,280.389,168.048,189.288
413.957,278.398,166.885,188.835
418.060,276.685,167.074,189.128
418.605,274.532,167.323,189.608
418.885,272.241,167.485,189.513
424.821,269.297,166.650,188.898
434.637,268.359,166.482,188.845
444.319,268.308,166.082,188.638
450.208,262.937,165.408,187.772
455.096,259.251,165.767,188.198
460.775,257.592,165.183,188.219
462.952,255.634,165.345,188.289
465.919,252.632,166.066,188.280
473.184,251.316,164.877,188.242
475.648,251.199,165.173,188.609
475.932,250.095,164.933,188.534
480.388,250.233,164.258,188.528
483.659,252.819,164.176,189.358
483.195,254.755,164.669,189.590
480.270,255.526,164.755,190.067
478.803,256.327,165.509,189.810
481.627,254.704,165.326,189.687
481.599,251.844,165.644,188.819
479.349,249.150,166.108,189.008
474.808,247.159,166.124,189.891
472.147,246.752,166.211,190.069
471.402,245.173,166.504,190.344
475.031,246.657,164.799,189.713
474.364,248.078,165.140,190.431
473.150,248.789,165.774,190.186
470.583,248.906,166.431,189.989
470.237,247.260,166.143,190.064
470.754,248.508,166.040,189.877
468.929,249.581,165.760,189.845
469.716,250.078,165.475,189.184
469.190,249.935,166.342,189.187
468.129,250.474,165.905,189.375
468.071,251.799,165.495,189.217
466.876,251.500,166.392,189.227
467.682,252.335,165.547,188.878
470.255,253.938,164.575,189.192
469.402,254.697,165.439,188.678
467.633,254.568,166.259,188.556
466.938,254.377,166.653,188.607
466.175,254.667,166.613,189.086
467.957,253.024,166.396,190.061
470.483,253.480,166.100,189.595
469.299,253.839,166.701,189.367
468.452,253.322,167.182,189.602
470.256,253.450,167.589,189.531
471.548,255.037,166.668,189.497
473.116,257.102,166.016,191.012
475.308,259.075,165.737,191.602
478.122,260.877,166.123,192.121
479.775,262.245,165.977,190.971
480.311,264.738,166.371,190.929
480.133,266.113,166.184,190.466
481.106,267.932,165.697,189.576
483.371,269.533,165.709,188.778
482.923,269.718,165.549,189.253
483.936,271.084,165.683,188.776
484.865,272.217,165.890,188.771
482.729,272.604,165.892,189.262
481.900,272.906,166.451,189.404
483.814,272.081,166.623,189.718
484.028,272.707,167.010,189.944
482.499,274.737,166.475,189.364
479.407,274.295,166.838,189.442
479.659,273.881,167.365,189.105
480.597,271.656,167.620,188.860
479.344,270.440,167.489,188.830
476.913,268.333,167.550,189.306
474.676,267.956,166.937,189.618
473.991,268.782,166.780,189.547
472.384,269.141,166.117,189.720
470.715,270.670,165.198,189.369
471.257,271.193,164.593,189.691
473.228,271.132,163.852,189.568
472.354,272.275,163.691,189.428
470.439,270.967,164.009,189.469
470.024,271.300,164.089,189.772
470.840,271.627,164.029,189.987
469.752,269.946,163.813,189.493
468.901,270.006,164.466,190.034
469.180,269.908,164.546,190.554
469.080,268.942,164.534,190.815
468.000,269.992,164.292,190.767
466.969,270.212,163.985,190.431
466.039,267.762,163.853,190.438
465.403,268.389,164.353,191.007
463.425,266.671,164.418,190.822
463.113,265.012,164.075,190.835
464.417,263.800,164.258,191.413
464.370,262.277,163.889,191.581
463.948,260.902,164.184,191.590
462.870,260.913,164.201,191.296
463.807,259.951,164.044,191.189
463.840,260.276,164.106,191.006
462.400,259.624,163.369,190.415
463.651,259.873,163.089,190.433
464.904,261.406,163.353,190.382
465.382,262.746,162.945,190.143
465.176,263.123,163.668,190.086
466.111,263.331,163.741,189.823
465.514,264.064,163.906,189.842
466.407,263.949,163.817,189.852
466.707,263.777,163.748,189.639
468.044,264.041,163.923,189.962
467.334,263.883,164.030,189.409
466.715,264.307,164.374,189.389
466.153,264.185,164.918,190.091
467.801,265.976,164.605,190.104
467.510,266.383,164.273,190.108
466.405,266.556,164.356,190.455
466.102,267.050,163.970,190.767
466.556,267.180,164.616,190.785
466.554,266.644,165.496,191.236
468.105,267.437,164.629,190.685
469.313,268.470,164.256,190.577
470.773,268.493,164.370,191.056
471.005,266.977,164.412,190.496
470.152,267.529,164.472,190.580
471.204,268.104,164.090,190.318
470.603,268.208,164.071,190.332
471.973,269.889,163.831,189.805
471.680,271.180,164.132,190.530
471.701,273.250,163.843,190.684
471.428,275.253,164.142,190.490
470.541,276.977,164.008,189.949
469.734,277.225,164.816,189.481
470.551,277.689,165.106,189.794
470.668,278.300,165.366,189.750
469.732,277.456,165.449,189.402
470.679,278.281,165.776,189.524
471.260,279.291,165.609,189.331
469.315,279.830,165.967,189.729
470.917,279.644,165.170,189.172
472.914,279.776,164.945,188.946
475.755,280.557,165.014,189.086
476.568,282.122,165.368,188.459
476.631,282.145,165.433,187.957
477.621,282.888,165.129,187.321
478.263,281.044,165.484,187.708
479.160,281.295,165.626,188.002
478.168,279.685,166.312,188.309
479.935,279.195,165.899,188.169
479.841,277.723,166.677,188.128
478.598,275.673,167.478,189.065
477.845,275.519,167.897,189.425
477.834,275.413,167.884,189.667
478.444,275.741,167.798,189.740
478.154,275.768,168.127,189.613
478.511,276.236,167.937,189.599
478.823,276.132,168.395,189.238
478.880,275.297,168.453,189.588
478.083,274.612,168.433,189.831
477.678,274.139,167.934,190.371
478.547,273.383,167.353,190.438
479.249,272.865,166.977,190.273
479.613,272.805,166.361,190.502
479.107,273.255,166.717,190.528
478.985,273.350,166.694,190.399
478.226,273.195,167.336,190.435
476.751,272.391,167.266,190.218
476.422,273.451,166.841,190.180
475.643,273.356,167.772,189.794
475.104,273.084,167.911,189.431
475.913,274.494,166.944,189.565
474.962,275.467,166.691,189.639
473.278,275.549,166.696,189.268
473.687,275.890,166.768,189.698
475.807,277.557,167.551,189.595
478.402,279.269,167.402,189.239
480.465,279.621,167.133,189.250
479.195,278.380,168.559,189.208
477.732,277.129,169.155,189.349
478.317,276.941,170.050,189.132
480.707,277.742,169.496,188.537
481.828,276.719,169.736,188.162
480.862,275.698,169.624,188.299
481.727,277.143,169.428,188.850
